Restaurant_ID,Name,JapaneseName,Station,FirstCategory,SecondCategory,TotalRating,Lat,Long,DinnerPrice,LunchPrice,Price_Category
673,hakataaburimotsunabewarajiya  ,博多炙りもつ鍋わらじや 京都駅前店,Kyoto,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3.5,34.9879474466093,135.760619186187,￥3000～￥3999,,中價位
674,Ryuumon  ,龍門 本店,Sanjo Keihan,Sichuan Cuisine,Chinese,3.533333333333333,35.0095870811508,135.776790180193,￥1000～￥1999,,平價
674,Ryuumon  ,龍門 本店,Sanjo Keihan,Sichuan Cuisine,Chinese,3.533333333333333,35.0095870811508,135.776790180193,￥2000～￥2999, ～￥999,平價
674,Ryuumon  ,龍門 本店,Sanjo Keihan,Sichuan Cuisine,Chinese,3.533333333333333,35.0095870811508,135.776790180193,￥2000～￥2999, ～￥999,平價
675,Kaiuntei  ,海雲亭 洛西店,Katsura,Yakiniku (BBQ Beef),Korean cuisine,3.7666666666666666,34.9772466378647,135.689055880132,￥3000～￥3999, ～￥999,中價位
675,Kaiuntei  ,海雲亭 洛西店,Katsura,Yakiniku (BBQ Beef),Korean cuisine,3.7666666666666666,34.9772466378647,135.689055880132,￥3000～￥3999,￥1000～￥1999,中價位
675,Kaiuntei  ,海雲亭 洛西店,Katsura,Yakiniku (BBQ Beef),Korean cuisine,3.7666666666666666,34.9772466378647,135.689055880132,￥3000～￥3999,￥1000～￥1999,中價位
676,Kemuri  ,燻,Shijo,Izakaya (Tavern),Kyoto Cuisine,4.066666666666666,35.002440267338,135.756818058457,￥3000～￥3999,,中價位
677,Ajirokkon  ,味ろっこん 烏丸店,Karasuma,Kappo (Traditional Japanese),Izakaya (Tavern),4.0,35.0045161992946,135.758863569136,￥4000～￥4999,,中價位
678,Rinya  ,凜屋 百万遍店,Demachiyanagi,Pasta,Cafe,3.533333333333333,35.0291694800303,135.779594323478,￥1000～￥1999, ～￥999,平價
679,Wasabi  ,わさび,Gion Shijo,Sushi,Izakaya (Tavern),3.5,35.0045367367521,135.773855934187,￥5000～￥5999,,高價位
680,Kappousaraku  ,割烹 佐樂,Marutamachi,Kappo (Traditional Japanese),Kyoto Cuisine,4.066666666666666,35.0149717205475,135.763935923246,￥8000～￥9999,,高價位
681,kaisembarukamebarueito  ,海鮮バル Kame Bar 8,Nijo,Bar,Wine bar,3.4,35.0109069093714,135.743232350844,￥3000～￥3999,,中價位
682,Roko  ,露瑚,Kyoto Shiyakusho Mae,Kappo (Traditional Japanese),Kaiseki (Traditional Japanese),3.566666666666667,35.0121633023603,135.771073951954,￥5000～￥5999,￥1000～￥1999,中價位
683,kafeandopanke-kiguramu  ,カフェ&パンケーキ gram 京都錦店,Karasuma,Cafe,Pancake,3.533333333333333,35.0051575778876,135.762201595716,￥1000～￥1999,￥1000～￥1999,平價
684,Kyouryouritakeshimaichigo  ,京料理 竹島 ICHIGO,Kyoto Shiyakusho Mae,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.633333333333333,35.0118147926034,135.770731691893,￥6000～￥7999,￥2000～￥2999,中價位
685,Kiyomizujunsei  ,清水 順正 おかべ家,Kiyomizu Gojo,Tofu,Yuba,3.533333333333333,34.9956936434902,135.781157679374,￥2000～￥2999,￥2000～￥2999,中價位
686,Kokekokko  ,こけこっこ,Kyoto,Izakaya (Tavern),Steak,3.5,34.9858528926153,135.757424270184,￥4000～￥4999,￥1000～￥1999,中價位
687,Gionuemori  ,祇園うえもり,Gion Shijo,Kyoto Cuisine,Kappo (Traditional Japanese),4.133333333333334,35.0028360566996,135.775474786297,￥6000～￥7999,￥3000～￥3999,高價位
688,Daniel's  ,ダニエルズ,Karasuma,Italian,Pasta,3.6666666666666665,35.0049276065708,135.762435475769,￥3000～￥3999,￥1000～￥1999,中價位
689,Kyounojidoriyaaki  ,京のじどり屋 晃,Kawaramachi,Izakaya (Tavern),Yakitori (Grilled chicken),3.566666666666667,35.0053183648418,135.76652818631,￥3000～￥3999, ～￥999,中價位
690,Rozurumu  ,ローズルーム,Nijojo Mae,French,Western Cuisine,3.5,35.0126699444786,135.752857581408,￥8000～￥9999,￥2000～￥2999,高價位
691,ottimo  ,オッティモ,Marutamachi,Italian,Pasta,4.0,35.0134174671782,135.758734558909,￥4000～￥4999,￥1000～￥1999,中價位
692,Kunseimaketto  ,燻製マーケット,Higashino,Cafe,Western Food (Other),3.6666666666666665,34.9787377721628,135.818278154979,￥2000～￥2999, ～￥999,平價
693,Miyakohanten  ,都飯店,Kuzuha,Chinese,Ramen,3.533333333333333,34.85302186762,135.696394898894,￥1000～￥1999, ～￥999,平價
694,Shichirinya  ,しちりん屋 北山店,Kitaoji,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.6666666666666665,35.0501739829009,135.752532548314,￥3000～￥3999,,中價位
695,Kushiagetoshiko  ,串揚げ toshico,Kitayama,Kushi-age (Fried Skewer),Creative cuisine,4.066666666666666,35.0443679763449,135.770673531249,￥6000～￥7999,,高價位
696,Ishiyakinamapasutakuranosuke  ,石焼生パスタ 蔵之助,Katsura,Pasta,Italian,3.633333333333333,34.9742813567525,135.69405478801,￥1000～￥1999,￥1000～￥1999,平價
697,Buruvaru  ,ブールヴァール,Kyoto,Buffet style,Teppanyaki,3.6,34.9873821194823,135.757851331821,￥4000～￥4999,￥2000～￥2999,中價位
698,ORENO PAN okumura  ,オレノ パン オクムラ 祇園店,Gion Shijo,Bread,Cafe,3.966666666666667,35.004104819643,135.772776043758,￥1000～￥1999, ～￥999,平價
699,Osuteriakochinerra  ,オステリア・コチネッラ,Shijo,Italian,Wine bar,4.033333333333333,35.0011874626133,135.763096704169,￥6000～￥7999,￥1000～￥1999,中價位
700,Sumibiyakinikugyuugyuutei  ,牛々亭,Sai,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.6666666666666665,34.996404672419,135.733098582388,￥4000～￥4999,￥1000～￥1999,中價位
701,Bapontochoukisshou  ,BAR 先斗町 吉祥,Sanjo,Bar,Pub,3.466666666666667,35.0073902736092,135.771175747616,￥2000～￥2999,,中價位
702,karubidontosundoufusemmontenkandon  ,カルビ丼とスン豆腐専門店 韓丼 新堀川本店,Fushimi,Korean cuisine,Ramen,3.9,34.9460223376917,135.752099879579, ～￥999, ～￥999,平價
703,Momoya  ,桃屋,Karasuma,Izakaya (Tavern),Kushi-age (Fried Skewer),3.3666666666666667,35.0049276318732,135.762436568306,￥3000～￥3999,,中價位
704,motsunabekamehachi  ,もつ鍋 亀八 本店,Sanjo,Motsu Nabe (Offel Hot Pot),Izakaya (Tavern),4.066666666666666,35.007292778167,135.770839668905,￥4000～￥4999,,中價位
705,nikubarushouzudainingu  ,肉バル SHOW'S dining,Karasuma,Bar,Yakiniku (BBQ Beef),3.333333333333333,35.005163406658,135.761976058623,￥3000～￥3999, ～￥999,中價位
706,yakinikushokudoukandon  ,焼肉食堂 韓丼 京都八幡店,Matsuiyamate,Yakiniku (BBQ Beef),Korean cuisine,3.5,34.8563873059014,135.710289145583,￥1000～￥1999, ～￥999,平價
707,Kyoutohanagushi  ,京都 はな串,Kyoto,Kushi-age (Fried Skewer),Yakitori (Grilled chicken),3.5,34.9869346378788,135.753112880184,￥2000～￥2999,,中價位
708,Harise  ,はり清,Kiyomizu Gojo,Kaiseki (Traditional Japanese),Kyoto Cuisine,4.0,34.9947085696117,135.770896076954,￥10000～￥14999,￥5000～￥5999,高價位
709,Hayashi  ,はやし 四条店,Shijo,Horumon (BBQ Offel),Yakiniku (BBQ Beef),4.166666666666667,35.0024230082148,135.75784462645,￥4000～￥4999,,中價位
710,Iori  ,草庵,Kyoto Shiyakusho Mae,Izakaya (Tavern),Seafood,3.2666666666666666,35.0132223345902,135.765851754587,￥3000～￥3999,,中價位
711,Kankokusakuratei  ,韓国さくら亭,Nishioji,Yakiniku (BBQ Beef),Creative cuisine,3.633333333333333,34.9847155240316,135.726177750904,￥3000～￥3999,,中價位
711,Kankokusakuratei  ,韓国さくら亭,Nishioji,Yakiniku (BBQ Beef),Creative cuisine,3.633333333333333,34.9847155240316,135.726177750904,￥3000～￥3999,,中價位
712,Norumandhi  ,ノルマンディー 河原町店 ,Kyoto Shiyakusho Mae,French,Mediterranean,4.266666666666667,35.0104171424006,135.769476860457,￥6000～￥7999,￥2000～￥2999,中價位
713,Rokurokuato  ,６６art,Saiin,Izakaya (Tavern),Seafood,4.133333333333334,35.0025270378026,135.731076523987,￥3000～￥3999,,中價位
714,Sagano  ,嵯峨野,Arashiyama,Tofu,Yuba,4.1,35.0145008935708,135.674644946234,￥3000～￥3999,,中價位
715,Kaosusupaisudaina  ,カオス スパイス ダイナー,Kyoto Shiyakusho Mae,Curry (other),Dining bar,3.566666666666667,35.007849877303,135.767204389609,￥1000～￥1999,￥1000～￥1999,平價
716,Erushimmachi  ,エール新町,Shijo,French,Italian,4.2,35.0015781443615,135.756810819334,￥5000～￥5999,￥2000～￥2999,中價位
717,Ginzaraion  ,銀座ライオン 京都アバンティ店,Kyoto,Beer,beer restaurant,3.4,34.9835920741988,135.76033691016,￥3000～￥3999, ～￥999,中價位
717,Ginzaraion  ,銀座ライオン 京都アバンティ店,Kyoto,Beer,beer restaurant,3.4,34.9835920741988,135.76033691016,￥4000～￥4999, ～￥999,中價位
718,kyouyakinikukikyou  ,京焼肉 ききょう,Karasuma Oike,Yakiniku (BBQ Beef),Izakaya (Tavern),3.433333333333333,35.0088335157469,135.758889757072,￥5000～￥5999, ～￥999,中價位
719,Robatasushihotaru  ,炉端・鮨　蛍,Karasuma Oike,Robatayaki,Seafood,3.566666666666667,35.0086715534028,135.758973836508,￥4000～￥4999, ～￥999,中價位
720,nikubaruginjirou  ,肉バル銀次郎 京都駅前東店,Kyoto,Bar,Italian,4.333333333333333,34.9891442695895,135.760994099947,￥3000～￥3999,,中價位
720,nikubaruginjirou  ,肉バル銀次郎 京都駅前東店,Kyoto,Bar,Italian,4.333333333333333,34.9891442695895,135.760994099947,￥3000～￥3999,,中價位
720,nikubaruginjirou  ,肉バル銀次郎 京都駅前東店,Kyoto,Bar,Italian,4.333333333333333,34.9891442695895,135.760994099947,￥3000～￥3999, ～￥999,中價位
720,nikubaruginjirou  ,肉バル銀次郎 京都駅前東店,Kyoto,Bar,Italian,4.333333333333333,34.9891442695895,135.760994099947,￥3000～￥3999, ～￥999,中價位
721,Tanuki  ,たぬき 六角店,Sanjo,Izakaya (Tavern),Creative cuisine,3.5,35.0075874508759,135.769809463118,￥2000～￥2999,,中價位
722,Arashiyamamitate  ,嵐山MITATE,Arashiyama,French,Kyoto Cuisine,4.366666666666666,35.0151700502421,135.678805560756,￥10000～￥14999,￥5000～￥5999,高價位
723,Gansochikaranikumiyoshi  ,元祖力肉 みよ志,Nijo,Yakiniku (BBQ Beef),Izakaya (Tavern),3.466666666666667,35.0077971378627,135.743959180401,￥3000～￥3999,,中價位
724,Rakuzouutage  ,楽蔵うたげ 京都駅前店,Kyoto,Izakaya (Tavern),Yakitori (Grilled chicken),3.433333333333333,34.9879079960651,135.760028403735,￥3000～￥3999,,中價位
725,Kyoutomamehachi  ,京都豆八,Gion Shijo,Kyoto Cuisine,Tofu,3.6666666666666665,35.0051035714978,135.771046696951,￥4000～￥4999,￥1000～￥1999,中價位
726,Garejisankyukafe  ,ガレージ サンキューカフェ,Uzumasa Tenjingawa,Cafe,Izakaya (other),3.633333333333333,35.0138716760388,135.716223346325,￥2000～￥2999,￥2000～￥2999,中價位
727,Membou  ,めん坊 木屋町店,Kyoto Shiyakusho Mae,Kaiseki (Traditional Japanese),Udon Suki,3.566666666666667,35.0115731561825,135.770983626544,￥4000～￥4999,,中價位
728,Masohohanare  ,まそほ離れ,Kyoto,Izakaya (Tavern),Seafood,3.6666666666666665,34.9877488173389,135.758363271575,￥3000～￥3999,,中價位
729,Yumeya  ,夢屋,Kyoto Shiyakusho Mae,Okonomiyaki,Chow Mein Noodle,4.366666666666666,35.0136062993242,135.772545069919,￥1000～￥1999,,平價
730,Giontakahashi  ,祗をん たかはし,Gion Shijo,Kappo (Traditional Japanese),Fugu (Blowfish),4.233333333333333,35.0022297711758,135.774422215596,￥10000～￥14999,,頂級
731,Ranka  ,Lanka,Kawaramachi,Bistro,French,4.166666666666667,35.0041686153007,135.767829229431,￥6000～￥7999,￥2000～￥2999,中價位
732,Hakatamotsunabefukuya  ,博多もつ鍋　福屋 京都店,Kawaramachi,Motsu Nabe (Offel Hot Pot),Izakaya (Tavern),3.566666666666667,35.0045881939504,135.769811972536,￥3000～￥3999,,中價位
733,Ramenhikosaku  ,らーめん　彦さく,Imadegawa,Ramen,Dumplings,4.3,35.0296805403641,135.748011367353, ～￥999, ～￥999,平價
734,Shunsaisousakubifferoan  ,露菴 京都八幡店,Yawatashi,Buffet style,Shabu Shabu (Japanese Steamboat),3.566666666666667,34.8613317379472,135.717111978941,￥2000～￥2999,￥1000～￥1999,平價
735,Tempurabaruharuichi  ,天ぷらバル ハルイチ,Karasuma Oike,Tempura,Bar,3.433333333333333,35.0100398265589,135.761806681504,￥2000～￥2999,,中價位
736,Tankumakitamise  ,たん熊北店 本店,Kawaramachi,Kyoto Cuisine,Kaiseki (Traditional Japanese),4.233333333333333,35.0052360395964,135.770031497391,￥20000～￥29999,￥6000～￥7999,頂級
737,Miho  ,味峯 西大路駅前店,Nishioji,Izakaya (Tavern),Okinawan Cuisine,3.533333333333333,34.9805852290329,135.731705537544,￥3000～￥3999,,中價位
737,Miho  ,味峯 西大路駅前店,Nishioji,Izakaya (Tavern),Okinawan Cuisine,3.533333333333333,34.9805852290329,135.731705537544,￥3000～￥3999,,中價位
738,Tempurakawatatsu  ,天ぷら 川辰,Katsuragawa,Tempura,Kaiseki (Traditional Japanese),4.266666666666667,34.9649628122864,135.720321924459,￥5000～￥5999,￥3000～￥3999,中價位
739,Gyaatei  ,ぎゃあてい,Arashiyama,Buffet style,Sushi,4.066666666666666,35.0154116671077,135.677433996873,￥2000～￥2999,,中價位
740,Ryuumon  ,龍門 百万遍店,Mototanaka,Sichuan Cuisine,Dim sum,3.3666666666666667,35.0284157584058,135.784554779548,￥1000～￥1999,,平價
740,Ryuumon  ,龍門 百万遍店,Mototanaka,Sichuan Cuisine,Dim sum,3.3666666666666667,35.0284157584058,135.784554779548,￥2000～￥2999, ～￥999,平價
740,Ryuumon  ,龍門 百万遍店,Mototanaka,Sichuan Cuisine,Dim sum,3.3666666666666667,35.0284157584058,135.784554779548,￥2000～￥2999, ～￥999,平價
741,Yakinikudaisen  ,焼肉 大仙 西院店,Saiin,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.733333333333333,35.0021690441708,135.732429483662,￥5000～￥5999,,高價位
742,Erupojo  ,EL POLLO,Kyoto,Spain,Pizza,3.5,34.9894019378795,135.760018980204,￥4000～￥4999,,中價位
743,Man  ,滿,Kyoto Shiyakusho Mae,Sushi,Kappo (Traditional Japanese),3.466666666666667,35.0080845468479,135.765625621032,￥15000～￥19999,￥8000～￥9999,頂級
744,Baoku  ,Bar 奥,Karasuma,Bar,Wine bar,3.7,35.0028606021586,135.762247808746,￥3000～￥3999,,中價位
745,Arashiyamakohakudou  ,嵐山 琥珀堂,Arashiyama,French,Cafe,3.7,35.0179455368515,135.676372408388,￥2000～￥2999,￥1000～￥1999,平價
746,Shinshin  ,心心,Karasuma Oike,Izakaya (Tavern),Seafood,4.133333333333334,35.0077748280468,135.763924943199,￥4000～￥4999,,中價位
747,Icchou  ,一兆,Gion Shijo,Kyoto Cuisine,Nihonshu (Japanese sake),3.6,35.0048613734925,135.770950049465,￥5000～￥5999,,高價位
748,Shusaishokubouichi  ,酒菜食房いち,Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.6,35.0043758971916,135.756611818158,￥5000～￥5999,￥1000～￥1999,中價位
749,supeimbarurapaera  ,スペインバル ラパエラ,Matsugasaki,Spain,Bar,3.6,35.0514792809741,135.777590129409,￥3000～￥3999,￥1000～￥1999,中價位
750,Gimmiyananairo  ,吟味屋　菜々色,Omiya,Izakaya (Tavern),Kappo (Traditional Japanese),3.533333333333333,35.0025121416123,135.752831106846,￥4000～￥4999,￥4000～￥4999,中價位
751,Marugameseimen  ,丸亀製麺 河原町三条店,Kyoto Shiyakusho Mae,Udon,,3.3666666666666667,35.0081582070578,135.768887568959, ～￥999, ～￥999,平價
752,Ramenfuji  ,ラーメン 藤 五条店,Kiyomizu Gojo,Ramen,,3.5,34.995584586635,135.770873816247, ～￥999, ～￥999,平價
753,Kyoutogionkawamuraryourihei  ,京都祇園 川村 料理平 祇園北側店,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.466666666666667,35.0052275316722,135.775886844825,￥5000～￥5999,￥2000～￥2999,中價位
754,Sentoro  ,CENTRO,Kyoto,Italian,Restaurants (other),3.433333333333333,34.9893344838471,135.758522352023,￥4000～￥4999,,中價位
755,Giommikaku  ,祇園みかく,Gion Shijo,Steak,Sukiyaki,3.466666666666667,35.0051385440526,135.772653102439,￥15000～￥19999,￥15000～￥19999,頂級
756,Enyanishiki  ,円屋 錦,Karasuma,Izakaya (Tavern),Oden,3.566666666666667,35.005518623994,135.76282280641,￥3000～￥3999, ～￥999,中價位
757,Kampaiboupuruda  ,韓杯房 プルダ 京都駅南店,Kyoto,Korean cuisine,Yakiniku (BBQ Beef),4.133333333333334,34.9827149389651,135.759945871909,￥3000～￥3999,,中價位
757,Kampaiboupuruda  ,韓杯房 プルダ 京都駅南店,Kyoto,Korean cuisine,Yakiniku (BBQ Beef),4.133333333333334,34.9827149389651,135.759945871909,￥3000～￥3999,,中價位
758,Menshoutakamatsu  ,麺匠 たか松 四条店,Karasuma,Ramen,Tsukemen,3.4,35.0034213566254,135.761166483843, ～￥999, ～￥999,平價
758,Menshoutakamatsu  ,麺匠 たか松 四条店,Karasuma,Ramen,Tsukemen,3.4,35.0034213566254,135.761166483843, ～￥999, ～￥999,平價
759,Kyounooheso  ,京のおへそ,Kawaramachi,Izakaya (Tavern),,3.7,35.0054803952062,135.766442062016,￥3000～￥3999,,中價位
760,Zen  ,ぜん,Demachiyanagi,Izakaya (Tavern),Yakitori (Grilled chicken),3.733333333333333,35.0287294079984,135.772775743355,￥3000～￥3999,,中價位
761,Aburiya  ,あぶりや,Higashi Maizuru,Izakaya (Tavern),Oden,3.6666666666666665,35.4741357374558,135.396293585356,￥4000～￥4999,,中價位
761,Aburiya  ,あぶりや,Higashi Maizuru,Izakaya (Tavern),Oden,3.6666666666666665,35.4741357374558,135.396293585356,￥3000～￥3999,,中價位
762,kodawaritamagosemmontentamagoya  ,こだわり卵専門店 たまごや,Arashiyama Torokko Station,Cafe,Japanese food (other),3.566666666666667,35.0197263907298,135.672129794284, ～￥999,,平價
763,Tenjiyuen  ,てんじゅえん,Saiin,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4.166666666666667,35.0041542825655,135.731132506908,￥3000～￥3999,,中價位
764,Rinku  ,リンク,Kyoto Shiyakusho Mae,Fowl,Izakaya (Tavern),3.6666666666666665,35.0092708784126,135.769608291207,￥2000～￥2999,,中價位
765,Nishikiichiha  ,錦一葉,Kawaramachi,Café / coffee shop (and others),Sweets,3.7666666666666666,35.0049976617266,135.766022119118,￥1000～￥1999,￥1000～￥1999,平價
766,Kushiageadachi  ,串あげ あだち,Kitaoji,Kushi-age (Fried Skewer),Izakaya (Tavern),3.433333333333333,35.0424026894571,135.755312621546,￥4000～￥4999,,中價位
767,Haiborubakyoutoichikyunisan  ,ハイボールバー　京都1923,Gion Shijo,Izakaya (other),Bar,3.6,35.0036689978727,135.77076928604,￥2000～￥2999,￥1000～￥1999,平價
768,Washokumai  ,和食 舞,Kyoto,Tempura,Sushi,3.5,34.983868728672,135.761332925814,￥3000～￥3999,￥1000～￥1999,中價位
769,Kyoutonanajouyakinikusakabayamadaruma  ,京都七条焼肉酒場 やまだるま,Shichijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.566666666666667,34.9894060008253,135.766293370015,￥4000～￥4999,,中價位
770,nikubaruandohorumonnabetaigu  ,肉バル＆ホルモン鍋TAIGU,Kyoto Shiyakusho Mae,Bar,Motsu Nabe (Offel Hot Pot),3.533333333333333,35.0116789722693,135.770644205412,￥3000～￥3999,￥1000～￥1999,中價位
771,Itoukyuuemon  ,伊藤久右衛門 本店,Uji,Sweets,Japan tea shoppe,3.933333333333333,34.8965491745695,135.808756618744, ～￥999,,平價
772,Kantonoryouritakeka  ,広東御料理　竹香,Gion Shijo,Chinese,Cantonese Cuisine,3.8,35.0058738341743,135.774898841566,￥3000～￥3999,,中價位
773,Chikurin  ,竹林 本店,Uji,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.466666666666667,34.8854298668158,135.796201506731,￥8000～￥9999,￥3000～￥3999,高價位
774,Satsumayakinikukurozakurakurozakura  ,薩摩焼肉　黒桜,Uji,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4.2,34.8829227139108,135.800720135782,￥4000～￥4999,￥1000～￥1999,中價位
775,Takasegawa  ,TAKASEGAWA,Gion Shijo,Sumibiyaki,Yakitori (Grilled chicken),4.133333333333334,35.0024738397025,135.770298269074,￥5000～￥5999,,高價位
776,Hairaitoshiyokudou  ,ハイライト食堂 御池店,Yamanouchi,table d'hôte,Western Cuisine,3.566666666666667,35.010798916133,135.723050340666, ～￥999, ～￥999,平價
777,Kikusui  ,菊水,Gion Shijo,Western Cuisine,French,3.6,35.0039806574997,135.772274702222,￥3000～￥3999,￥1000～￥1999,中價位
778,Kimukatsu  ,キムカツ 京都烏丸店,Shijo,Tonkatsu (Pork cutlet),Sandwich,3.6,35.0031524608191,135.759123888083,￥1000～￥1999,￥1000～￥1999,平價
779,Kafemanowaru  ,カフェマノワール,Saiin,Italian,,3.466666666666667,35.0025111378625,135.732643680357,￥2000～￥2999, ～￥999,平價
780,Purejiru  ,バイキングレストラン ル・プレジール,Kyoto,Buffet style,,3.7,34.9837908653969,135.755961431057,￥4000～￥4999,￥2000～￥2999,中價位
781,Sumibiyakitorikajian  ,炭火やきとり　かじ庵,Nagaokakyo,Yakitori (Grilled chicken),Shochu (Japanese spirits),3.4,34.9226045379028,135.699804179572,￥2000～￥2999, ～￥999,平價
782,Kazamidori  ,風見鶏 烏丸六角店,Karasuma Oike,Izakaya (Tavern),Yakitori (Grilled chicken),3.633333333333333,35.0074586959799,135.76078938483,￥2000～￥2999, ～￥999,平價
783,SPOON  ,スプーン,Karasuma,Dining bar,Japanese food (other),3.7,35.0028794927772,135.762462512264,￥3000～￥3999,,中價位
784,Isobe  ,いそべ 本店,Higashiyama,Kaiseki (Traditional Japanese),Kyoto Cuisine,3.7,35.0029763063521,135.782180189157,￥6000～￥7999,￥3000～￥3999,高價位
785,Sukairaunjikuu  ,スカイラウンジ「空」KUU,Kyoto,Bar,Lounge,3.633333333333333,34.9875874625536,135.759327643357,￥2000～￥2999, ～￥999,平價
786,Kaiuntei  ,海雲亭 槙島店,Ogura,Yakiniku (BBQ Beef),Korean cuisine,3.4,34.9058174718317,135.783932142574,￥3000～￥3999, ～￥999,中價位
786,Kaiuntei  ,海雲亭 槙島店,Ogura,Yakiniku (BBQ Beef),Korean cuisine,3.4,34.9058174718317,135.783932142574,￥3000～￥3999,￥1000～￥1999,中價位
786,Kaiuntei  ,海雲亭 槙島店,Ogura,Yakiniku (BBQ Beef),Korean cuisine,3.4,34.9058174718317,135.783932142574,￥3000～￥3999,￥1000～￥1999,中價位
787,Honkedaiichiasahi  ,本家 第一旭 たかばし本店,Kyoto,Ramen,Dumplings,4.233333333333333,34.9866951135566,135.762508253626, ～￥999, ～￥999,平價
788,Kichisen  ,京懐石 吉泉,Demachiyanagi,Kaiseki (Traditional Japanese),,4.666666666666667,35.0357972382644,135.771352202831,￥20000～￥29999,￥10000～￥14999,頂級
789,Hisago  ,ひさご,Gion Shijo,Oyako-don (Chicken Bowl),Soba,4.133333333333334,35.0006025215866,135.778793760794, ～￥999, ～￥999,平價
790,shikimanzenhanahana  ,四季萬膳はなはな,Nijo,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3.633333333333333,35.0109202388192,135.743091528593,￥3000～￥3999,,中價位
791,Gurumatei  ,ぐるま亭,Shin Tanabe,Okonomiyaki,Teppanyaki,3.3666666666666667,34.8199447868556,135.77229289628,￥2000～￥2999,,中價位
792,Kappouiimori  ,割烹 いいもり,Gion Shijo,Kappo (Traditional Japanese),Kaiseki (Traditional Japanese),4.066666666666666,35.0051203246769,135.776102109662,￥8000～￥9999,￥4000～￥4999,高價位
793,barchetta  ,バルケッタ,Gojo,Italian,Wine bar,4.1,34.9987845762145,135.758963107573,￥3000～￥3999,,中價位
794,Ajinomeimon  ,味の名門 総本家,Tambaguchi,Ramen,Dumplings,3.7,34.9907884382837,135.73937276434, ～￥999, ～￥999,平價
795,Nagagutsutei  ,ながぐつ亭 本店,Jingu Marutamachi,Pasta,Pizza,3.533333333333333,35.0152739592173,135.776008038876,￥3000～￥3999,￥2000～￥2999,中價位
796,Ishise  ,石勢,Fushimi Momoyama,Kyoto Cuisine,Kappo (Traditional Japanese),3.5,34.9315926940412,135.763654862084,￥4000～￥4999,,中價位
797,Apikaruinkyouto  ,アピカルイン京都,Shugakuin,Ryokan,Kaiseki (Traditional Japanese),3.633333333333333,35.0522285701241,135.789190520388,￥3000～￥3999,￥2000～￥2999,中價位
798,Hanakushi  ,はな串,Kyoto,Kushi-age (Fried Skewer),Izakaya (Tavern),4.233333333333333,34.9893708415906,135.756961924387,￥2000～￥2999,,中價位
799,Gionyuyama  ,祇園ゆやま,Sanjo Keihan,Kaiseki (Traditional Japanese),Kappo (Traditional Japanese),4.2,35.0056561108224,135.776681481321,￥8000～￥9999,￥5000～￥5999,高價位
800,Gioneguchi  ,祇おん 江口,Gion Shijo,Kappo (Traditional Japanese),Kyoto Cuisine,3.6,35.0048317207206,135.774744457925,￥8000～￥9999,,高價位
801,Sumibitowainkyoutoekimaeten  ,炭火とワイン 京都駅前店,Kyoto,Bar,Italian,4.2,34.9894509029149,135.760962977303,￥4000～￥4999,,中價位
802,Susumevaikingubaikingu  ,すすめ！ヴァイキング 京都八幡店,Yawatashi,Buffet style,Yakiniku (BBQ Beef),3.566666666666667,34.8640014281627,135.722566386502,￥2000～￥2999,￥1000～￥1999,平價
803,Jounanen  ,城南園,Takeda,Chinese,Bento (Lunch box),3.6,34.9474104082993,135.745558692252,￥2000～￥2999, ～￥999,平價
804,shunsairyoushin  ,旬彩漁 しん,Fushimi Momoyama,Seafood,Izakaya (Tavern),3.4,34.9316382430316,135.763557923593,￥4000～￥4999,￥2000～￥2999,中價位
805,Shourenkanyoshinoya  ,昭恋館 よ志のや,  Kyotango,Ryokan,Crab,4.233333333333333,35.7353030921031,135.094283726773,￥30000～,￥10000～￥14999,頂級
806,pino  ,Trattoria Pino,Matsugasaki,Italian,Cafe,3.4,35.051766712528,135.775431684322,￥3000～￥3999,￥1000～￥1999,中價位
807,Kyoumachishizuku  ,京町しずく 京都駅前店,Kyoto,Izakaya (Tavern),Seafood,3.6,34.9879085515176,135.760025903917,￥3000～￥3999,,中價位
808,nihonshutoobanzainokyousakabamitoki  ,日本酒とおばんざいの京酒場 みとき,Shijo,Izakaya (Tavern),Kyoto Cuisine,3.433333333333333,35.0026158328091,135.758050946342,￥3000～￥3999,,中價位
809,Koudaijihashiba  ,高台寺羽柴,Gion Shijo,Kyoto Cuisine,Tempura,3.6666666666666665,35.0006616989386,135.779767843839,￥2000～￥2999,￥2000～￥2999,中價位
810,Ryuunohige  ,龍のひげ,Kyoto Shiyakusho Mae,Kyoto Cuisine,French,4.6,35.0102810436345,135.769350210574,￥5000～￥5999,￥3000～￥3999,中價位
